date,zone,day_of_week,month,is_weekend,is_holiday,temperature_c,hdd,cdd,demand_avg_mw,demand_peak_mw,price_avg_eur_mwh,price_peak_eur_mwh,negative_price_hours,wind_cf_daily,solar_cf_daily,gas_price
2021-07-25,DE,6,7,1,0,26.21,0.0,8.21,36.4,41.3,20.035,27.365,0,0.4317,0.2387,6.034
2021-07-26,DE,0,7,0,0,23.7,0.0,5.7,47.2,54.9,23.524,28.054,0,0.4038,0.2365,6.042
2021-07-27,DE,1,7,0,0,25.32,0.0,7.32,47.1,54.1,24.107,28.854,0,0.3466,0.2409,6.114
2021-07-28,DE,2,7,0,0,24.63,0.0,6.63,47.3,55.1,23.7,30.121,0,0.477,0.2501,6.358
2021-07-29,DE,3,7,0,0,24.82,0.0,6.82,47.4,54.6,22.653,28.05,0,0.4614,0.2408,6.351
2021-07-30,DE,4,7,0,0,23.99,0.0,5.99,47.8,55.6,24.854,31.082,0,0.4761,0.235,6.503
2021-07-31,DE,5,7,1,0,17.76,0.24,0.0,37.3,43.7,18.25,27.111,0,0.5146,0.2267,6.758
2021-08-01,DE,6,8,1,0,19.57,0.0,1.57,37.3,43.3,21.226,30.962,0,0.3873,0.225,6.89
2021-08-02,DE,0,8,0,0,24.15,0.0,6.15,48.3,56.3,24.04,31.265,0,0.3795,0.2465,6.997
2021-08-03,DE,1,8,0,0,23.96,0.0,5.96,48.6,56.5,25.43,30.522,0,0.3783,0.2321,6.9
2021-08-04,DE,2,8,0,0,22.82,0.0,4.82,48.2,55.8,24.692,29.676,0,0.4511,0.2267,6.883
2021-08-05,DE,3,8,0,0,13.92,4.08,0.0,48.6,56.4,25.142,31.288,0,0.4196,0.2284,7.09
2021-08-06,DE,4,8,0,0,24.44,0.0,6.44,49.1,58.9,23.088,34.276,0,0.3749,0.2214,7.12
2021-08-07,DE,5,8,1,0,19.74,0.0,1.74,38.3,43.7,22.777,31.182,0,0.353,0.2288,6.981
2021-08-08,DE,6,8,1,0,25.16,0.0,7.16,38.7,43.9,22.139,31.515,0,0.3964,0.219,6.983
2021-08-09,DE,0,8,0,0,25.34,0.0,7.34,50.2,58.6,22.326,28.285,0,0.3847,0.2177,7.119
2021-08-10,DE,1,8,0,0,22.58,0.0,4.58,49.7,58.1,19.163,30.493,0,0.2815,0.2288,6.874
2021-08-11,DE,2,8,0,0,21.42,0.0,3.42,50.3,59.5,22.605,29.96,0,0.4106,0.2183,7.001
2021-08-12,DE,3,8,0,0,20.98,0.0,2.98,50.4,58.1,22.187,30.014,0,0.3644,0.2176,6.92
2021-08-13,DE,4,8,0,0,22.91,0.0,4.91,50.7,56.4,24.036,30.852,0,0.4172,0.2231,6.913
2021-08-14,DE,5,8,1,0,21.73,0.0,3.73,39.9,46.9,23.414,30.21,0,0.4054,0.2135,6.819
2021-08-15,DE,6,8,1,0,22.83,0.0,4.83,40.1,46.0,21.329,27.72,0,0.4556,0.2141,6.93
2021-08-16,DE,0,8,0,0,15.14,2.86,0.0,51.4,60.2,22.117,31.071,0,0.4055,0.204,6.929
2021-08-17,DE,1,8,0,0,21.81,0.0,3.81,51.6,58.8,23.532,30.86,0,0.3609,0.2112,7.003
2021-08-18,DE,2,8,0,0,18.42,0.0,0.42,52.1,61.0,19.276,28.867,1,0.3377,0.2194,6.973
2021-08-19,DE,3,8,0,0,25.14,0.0,7.14,51.6,59.1,21.625,29.912,0,0.3331,0.2097,6.842
2021-08-20,DE,4,8,0,0,19.93,0.0,1.93,52.4,61.3,19.294,30.852,1,0.3638,0.1991,6.79
2021-08-21,DE,5,8,1,0,21.85,0.0,3.85,41.5,49.1,24.232,31.068,0,0.4015,0.2022,6.896
2021-08-22,DE,6,8,1,0,16.55,1.45,0.0,41.7,47.6,22.461,32.207,0,0.5274,0.1937,6.82
2021-08-23,DE,0,8,0,0,22.71,0.0,4.71,53.1,61.4,23.277,31.545,1,0.5496,0.1852,6.73
2021-08-24,DE,1,8,0,0,27.3,0.0,9.3,53.8,63.1,20.584,31.865,0,0.3662,0.1943,6.821
2021-08-25,DE,2,8,0,0,15.83,2.17,0.0,54.1,62.6,20.308,32.643,1,0.4008,0.1882,6.701
2021-08-26,DE,3,8,0,0,25.42,0.0,7.42,54.3,64.8,21.286,32.325,0,0.4485,0.1841,6.494
2021-08-27,DE,4,8,0,0,15.37,2.63,0.0,54.8,63.8,19.059,30.557,1,0.3784,0.1894,6.206
2021-08-28,DE,5,8,1,0,17.58,0.42,0.0,43.2,50.8,26.367,38.399,0,0.465,0.1933,6.415
2021-08-29,DE,6,8,1,0,16.99,1.01,0.0,43.4,50.4,25.171,32.716,0,0.3666,0.1906,6.329
2021-08-30,DE,0,8,0,0,17.36,0.64,0.0,55.6,66.4,17.994,30.318,0,0.4134,0.1757,6.129
2021-08-31,DE,1,8,0,0,18.66,0.0,0.66,56.0,63.7,18.889,29.247,0,0.4272,0.1874,5.942
2021-09-01,DE,2,9,0,0,16.61,1.39,0.0,56.3,66.1,18.713,30.667,0,0.4716,0.1744,6.362
2021-09-02,DE,3,9,0,0,18.78,0.0,0.78,57.1,64.7,18.087,30.195,0,0.4907,0.179,6.65
2021-09-03,DE,4,9,0,0,20.3,0.0,2.3,56.7,65.3,15.556,28.977,1,0.3555,0.1643,6.337
2021-09-04,DE,5,9,1,0,22.52,0.0,4.52,44.5,51.8,25.059,29.102,0,0.3747,0.1754,6.337
2021-09-05,DE,6,9,1,0,14.69,3.31,0.0,45.0,52.0,25.912,32.083,0,0.337,0.1693,6.451
2021-09-06,DE,0,9,0,0,15.84,2.16,0.0,57.9,65.5,14.406,30.377,2,0.3944,0.1682,6.322
2021-09-07,DE,1,9,0,0,21.83,0.0,3.83,58.3,66.3,9.263,28.666,1,0.3643,0.1643,6.485
2021-09-08,DE,2,9,0,0,16.34,1.66,0.0,58.9,67.1,11.413,30.124,1,0.3422,0.1613,6.635
2021-09-09,DE,3,9,0,0,21.43,0.0,3.43,59.0,68.2,12.843,27.693,0,0.3734,0.1556,6.703
2021-09-10,DE,4,9,0,0,15.55,2.45,0.0,59.6,68.3,12.212,26.885,1,0.3236,0.166,6.624
2021-09-11,DE,5,9,1,0,17.35,0.65,0.0,46.8,53.7,23.657,29.583,0,0.4213,0.153,6.434
2021-09-12,DE,6,9,1,0,12.32,5.68,0.0,46.8,53.2,23.693,28.483,0,0.3601,0.1441,6.414
2021-09-13,DE,0,9,0,0,17.48,0.52,0.0,60.3,68.8,10.701,28.806,2,0.4256,0.1561,6.717
2021-09-14,DE,1,9,0,0,13.59,4.41,0.0,60.8,68.6,10.822,29.591,3,0.3913,0.141,6.885
2021-09-15,DE,2,9,0,0,16.36,1.64,0.0,61.2,71.5,4.462,12.382,4,0.3176,0.1565,6.571
2021-09-16,DE,3,9,0,0,15.29,2.71,0.0,61.5,70.9,5.069,19.647,4,0.3536,0.1525,6.666
2021-09-17,DE,4,9,0,0,19.99,0.0,1.99,61.5,70.2,10.081,29.315,2,0.4673,0.1484,6.665
2021-09-18,DE,5,9,1,0,18.3,0.0,0.3,49.0,55.6,22.194,29.988,0,0.418,0.1468,6.723
2021-09-19,DE,6,9,1,0,17.59,0.41,0.0,48.7,54.9,23.2,29.819,0,0.4915,0.1449,6.761
2021-09-20,DE,0,9,0,0,16.12,1.88,0.0,63.1,73.1,9.957,24.025,4,0.489,0.1353,6.474
2021-09-21,DE,1,9,0,0,15.32,2.68,0.0,63.4,73.7,6.75,24.929,2,0.3067,0.1373,6.572
2021-09-22,DE,2,9,0,0,16.81,1.19,0.0,63.9,75.6,7.149,22.72,1,0.4016,0.1351,6.5
2021-09-23,DE,3,9,0,0,12.15,5.85,0.0,64.2,74.2,9.616,27.798,1,0.4571,0.122,6.48
2021-09-24,DE,4,9,0,0,13.96,4.04,0.0,65.0,77.4,4.54,12.46,3,0.3398,0.1294,6.25
2021-09-25,DE,5,9,1,0,18.04,0.0,0.04,51.1,60.1,19.877,29.031,0,0.35,0.1258,6.179
2021-09-26,DE,6,9,1,0,15.28,2.72,0.0,50.9,59.4,17.571,28.579,3,0.3801,0.1298,6.079
2021-09-27,DE,0,9,0,0,13.64,4.36,0.0,66.0,76.3,4.435,13.911,4,0.3042,0.1191,6.043
2021-09-28,DE,1,9,0,0,11.69,6.31,0.0,66.2,74.6,5.324,15.064,3,0.3864,0.1219,5.938
2021-09-29,DE,2,9,0,0,8.06,9.94,0.0,66.8,78.6,4.419,16.503,5,0.4262,0.1123,5.786
2021-09-30,DE,3,9,0,0,9.69,8.31,0.0,66.9,75.6,5.828,11.724,1,0.41,0.1124,5.704
2021-10-01,DE,4,10,0,0,7.64,10.36,0.0,67.2,78.8,27.004,42.432,1,0.424,0.1208,27.616
2021-10-02,DE,5,10,1,0,12.85,5.15,0.0,53.0,59.8,61.472,107.678,0,0.3524,0.1052,27.998
2021-10-03,DE,6,10,1,0,16.18,1.82,0.0,53.1,60.0,66.531,98.096,1,0.4722,0.098,28.728
2021-10-04,DE,0,10,0,0,13.04,4.96,0.0,68.3,79.8,21.185,53.754,2,0.4178,0.1079,29.314
2021-10-05,DE,1,10,0,0,11.48,6.52,0.0,69.1,80.2,29.385,95.93,0,0.4157,0.0987,30.11
2021-10-06,DE,2,10,0,0,15.07,2.93,0.0,69.2,80.0,27.07,53.253,1,0.3959,0.0929,29.619
2021-10-07,DE,3,10,0,0,9.53,8.47,0.0,69.5,81.2,27.18,49.789,0,0.3988,0.1021,31.454
2021-10-08,DE,4,10,0,0,8.18,9.82,0.0,70.2,83.2,26.62,73.181,2,0.353,0.1024,32.144
2021-10-09,DE,5,10,1,0,10.8,7.2,0.0,55.0,63.1,46.76,81.244,0,0.3949,0.0934,31.617
2021-10-10,DE,6,10,1,0,10.93,7.07,0.0,55.2,61.7,57.856,93.254,1,0.4636,0.0963,31.434
2021-10-11,DE,0,10,0,0,11.62,6.38,0.0,71.2,82.0,26.526,68.635,0,0.3937,0.0913,31.648
2021-10-12,DE,1,10,0,0,10.7,7.3,0.0,71.4,82.4,23.86,45.916,2,0.3897,0.0829,30.906
2021-10-13,DE,2,10,0,0,13.42,4.58,0.0,71.7,81.0,25.239,51.315,0,0.3632,0.0856,31.14
2021-10-14,DE,3,10,0,0,15.06,2.94,0.0,72.5,85.2,27.757,72.591,1,0.3275,0.0908,30.481
2021-10-15,DE,4,10,0,0,6.43,11.57,0.0,72.2,83.8,32.474,79.057,1,0.4755,0.0801,30.976
2021-10-16,DE,5,10,1,0,9.36,8.64,0.0,57.6,65.6,49.683,93.132,1,0.4324,0.0696,29.999
2021-10-17,DE,6,10,1,0,12.81,5.19,0.0,57.6,67.1,45.455,90.878,0,0.3577,0.0819,31.726
2021-10-18,DE,0,10,0,0,12.21,5.79,0.0,73.6,82.8,31.113,68.613,0,0.3641,0.0672,32.741
2021-10-19,DE,1,10,0,0,5.95,12.05,0.0,74.7,87.8,32.312,85.809,0,0.3733,0.0692,33.069
2021-10-20,DE,2,10,0,0,10.43,7.57,0.0,74.4,83.6,25.6,58.517,2,0.4698,0.0709,33.182
2021-10-21,DE,3,10,0,0,5.18,12.82,0.0,74.8,84.9,29.959,60.376,0,0.4448,0.0737,33.476
2021-10-22,DE,4,10,0,0,3.63,14.37,0.0,75.0,86.6,40.271,105.82,0,0.3576,0.0795,34.291
2021-10-23,DE,5,10,1,0,8.38,9.62,0.0,58.9,67.4,41.701,92.156,0,0.4454,0.066,34.88
2021-10-24,DE,6,10,1,0,10.59,7.41,0.0,59.8,67.2,38.563,76.706,1,0.3875,0.0638,36.258
2021-10-25,DE,0,10,0,0,13.13,4.87,0.0,76.5,90.9,35.941,84.757,0,0.3604,0.0624,37.349
2021-10-26,DE,1,10,0,0,8.27,9.73,0.0,76.8,87.3,34.803,87.157,1,0.4945,0.0683,38.323
2021-10-27,DE,2,10,0,0,14.97,3.03,0.0,77.0,91.1,40.856,79.577,1,0.3901,0.0603,38.713
2021-10-28,DE,3,10,0,0,4.79,13.21,0.0,77.4,87.7,45.656,83.466,0,0.4088,0.0505,39.015
2021-10-29,DE,4,10,0,0,6.3,11.7,0.0,77.8,88.1,41.638,101.431,1,0.3558,0.058,39.07
2021-10-30,DE,5,10,1,0,8.79,9.21,0.0,61.1,70.1,31.617,76.889,0,0.4223,0.051,39.295
2021-10-31,DE,6,10,1,0,12.93,5.07,0.0,61.1,69.4,24.373,52.941,0,0.3947,0.0447,39.559
2021-11-01,DE,0,11,0,0,8.81,9.19,0.0,78.6,90.8,40.459,82.7,0,0.3972,0.0555,38.675
2021-11-02,DE,1,11,0,0,4.18,13.82,0.0,78.9,90.7,40.664,94.346,1,0.3366,0.0429,39.994
2021-11-03,DE,2,11,0,0,5.75,12.25,0.0,79.3,94.0,45.105,102.226,0,0.3679,0.0409,41.125
2021-11-04,DE,3,11,0,0,10.44,7.56,0.0,80.5,93.3,47.935,110.013,0,0.3825,0.0519,40.988
2021-11-05,DE,4,11,0,0,5.66,12.34,0.0,80.2,92.6,39.88,104.653,2,0.428,0.0376,41.332
2021-11-06,DE,5,11,1,0,3.71,14.29,0.0,62.7,72.3,36.096,80.591,0,0.3943,0.0467,41.929
2021-11-07,DE,6,11,1,0,5.04,12.96,0.0,63.5,71.8,29.879,51.232,0,0.3308,0.0417,43.227
2021-11-08,DE,0,11,0,0,2.2,15.8,0.0,81.2,93.3,55.304,100.621,0,0.3633,0.0333,41.814
2021-11-09,DE,1,11,0,0,6.5,11.5,0.0,81.9,94.7,41.643,99.201,0,0.4945,0.0414,42.655
2021-11-10,DE,2,11,0,0,3.66,14.34,0.0,82.0,92.8,48.008,99.564,1,0.4202,0.0292,43.286
2021-11-11,DE,3,11,0,0,2.47,15.53,0.0,82.4,94.4,47.881,86.594,0,0.4178,0.0316,43.452
2021-11-12,DE,4,11,0,0,5.58,12.42,0.0,82.7,95.8,52.824,103.642,1,0.3575,0.0357,45.256
2021-11-13,DE,5,11,1,0,5.54,12.46,0.0,64.6,74.6,30.191,55.846,0,0.3678,0.031,44.893
2021-11-14,DE,6,11,1,0,4.95,13.05,0.0,65.3,76.1,26.979,45.362,1,0.3773,0.0322,45.967
2021-11-15,DE,0,11,0,0,7.39,10.61,0.0,83.0,96.4,50.442,94.857,0,0.4017,0.0354,45.207
2021-11-16,DE,1,11,0,0,6.2,11.8,0.0,84.2,98.7,51.02,114.129,0,0.4197,0.0309,47.089
2021-11-17,DE,2,11,0,0,3.88,14.12,0.0,84.1,98.5,49.556,92.616,1,0.4312,0.0285,47.136
2021-11-18,DE,3,11,0,0,1.67,16.33,0.0,84.7,98.2,69.225,325.592,1,0.3608,0.0287,46.709
2021-11-19,DE,4,11,0,0,4.44,13.56,0.0,84.0,97.7,50.919,131.711,0,0.4183,0.0228,45.784
2021-11-20,DE,5,11,1,0,6.26,11.74,0.0,65.9,76.7,34.707,82.067,0,0.4488,0.0189,45.282
2021-11-21,DE,6,11,1,0,5.62,12.38,0.0,66.6,75.5,32.877,52.044,0,0.32,0.0274,46.127
2021-11-22,DE,0,11,0,0,-1.89,19.89,0.0,85.5,98.4,62.492,106.642,0,0.3518,0.0217,45.543
2021-11-23,DE,1,11,0,0,1.14,16.86,0.0,85.1,101.9,46.944,107.554,0,0.4601,0.0184,46.175
2021-11-24,DE,2,11,0,0,5.07,12.93,0.0,85.9,103.6,68.779,394.948,0,0.3586,0.0215,47.055
2021-11-25,DE,3,11,0,0,2.98,15.02,0.0,86.0,96.2,61.634,91.603,0,0.3247,0.0189,49.581
2021-11-26,DE,4,11,0,0,1.38,16.62,0.0,86.5,100.5,58.638,102.897,1,0.3424,0.0172,48.134
2021-11-27,DE,5,11,1,0,-0.51,18.51,0.0,67.5,77.9,31.377,49.809,0,0.3677,0.027,47.929
2021-11-28,DE,6,11,1,0,2.5,15.5,0.0,67.6,77.1,26.963,43.711,0,0.2961,0.0139,46.282
2021-11-29,DE,0,11,0,0,3.35,14.65,0.0,87.4,100.3,60.567,100.266,0,0.4235,0.0178,46.987
2021-11-30,DE,1,11,0,0,0.53,17.47,0.0,86.6,100.4,59.65,105.54,0,0.2994,0.0191,48.718
2021-12-01,DE,2,12,0,0,2.09,15.91,0.0,87.3,103.6,54.736,90.272,0,0.4575,0.0113,48.094
2021-12-02,DE,3,12,0,0,-3.9,21.9,0.0,87.5,100.6,71.061,102.59,0,0.3722,0.0228,48.932
2021-12-03,DE,4,12,0,0,2.09,15.91,0.0,87.9,103.3,64.783,96.246,1,0.4136,0.0102,48.951
2021-12-04,DE,5,12,1,0,-3.67,21.67,0.0,68.5,78.8,34.189,56.675,0,0.3397,0.0121,49.254
2021-12-05,DE,6,12,1,0,3.96,14.04,0.0,68.2,77.5,36.541,56.139,0,0.5245,0.0081,50.772
2021-12-06,DE,0,12,0,0,6.82,11.18,0.0,88.1,99.6,70.792,133.108,0,0.3898,0.008,49.985
2021-12-07,DE,1,12,0,0,1.46,16.54,0.0,88.0,101.1,62.275,92.749,0,0.4521,0.0175,48.416
2021-12-08,DE,2,12,0,0,-6.4,24.4,0.0,88.6,104.1,57.682,118.358,0,0.5088,0.0173,50.408
2021-12-09,DE,3,12,0,0,2.42,15.58,0.0,88.4,103.0,71.91,398.498,0,0.4067,0.0163,51.923
2021-12-10,DE,4,12,0,0,-0.46,18.46,0.0,88.8,103.6,81.534,361.888,1,0.3506,0.0176,51.124
2021-12-11,DE,5,12,1,0,-2.13,20.13,0.0,69.1,81.5,36.377,82.71,0,0.3667,0.0092,52.846
2021-12-12,DE,6,12,1,0,4.07,13.93,0.0,69.4,80.4,33.339,72.836,0,0.4274,0.0092,53.518
2021-12-13,DE,0,12,0,0,3.24,14.76,0.0,89.3,104.1,87.635,432.558,0,0.4148,0.007,54.299
2021-12-14,DE,1,12,0,0,-3.65,21.65,0.0,88.7,102.1,68.861,103.065,0,0.3968,0.0115,55.885
2021-12-15,DE,2,12,0,0,-5.48,23.48,0.0,89.8,102.2,96.552,378.818,0,0.3593,0.0055,58.238
2021-12-16,DE,3,12,0,0,-5.65,23.65,0.0,89.4,105.2,96.154,438.647,0,0.2716,0.0117,57.491
2021-12-17,DE,4,12,0,0,0.19,17.81,0.0,89.5,102.0,124.018,440.688,0,0.3334,0.0088,59.267
2021-12-18,DE,5,12,1,0,-3.57,21.57,0.0,69.7,79.8,37.11,62.803,0,0.3952,0.0148,59.919
2021-12-19,DE,6,12,1,0,2.82,15.18,0.0,70.1,82.5,42.009,96.541,0,0.3775,0.0152,59.841
2021-12-20,DE,0,12,0,0,-2.91,20.91,0.0,90.1,102.1,103.329,423.986,0,0.3731,0.0087,60.129
2021-12-21,DE,1,12,0,0,-3.76,21.76,0.0,89.8,100.4,73.127,103.619,0,0.4144,0.0114,59.971
2021-12-22,DE,2,12,0,0,-0.96,18.96,0.0,88.9,100.8,73.264,134.531,0,0.3634,0.0131,58.779
2021-12-23,DE,3,12,0,0,8.5,9.5,0.0,89.4,105.1,82.414,413.522,0,0.4351,0.0067,59.25
2021-12-24,DE,4,12,0,0,1.1,16.9,0.0,89.2,103.1,75.565,379.829,0,0.4107,0.0156,59.225
2021-12-25,DE,5,12,1,1,-4.91,22.91,0.0,69.8,80.1,42.738,86.34,0,0.4178,0.0108,61.12
2021-12-26,DE,6,12,1,1,1.17,16.83,0.0,70.2,80.1,36.38,100.573,1,0.3669,0.0139,59.965
2021-12-27,DE,0,12,0,0,0.44,17.56,0.0,89.9,100.9,71.823,115.507,0,0.4175,0.0145,63.237
2021-12-28,DE,1,12,0,0,1.48,16.52,0.0,90.1,101.9,73.042,107.466,0,0.4095,0.014,63.643
2021-12-29,DE,2,12,0,0,-3.82,21.82,0.0,90.1,102.9,123.684,424.882,0,0.2893,0.0062,64.012
2021-12-30,DE,3,12,0,0,-4.88,22.88,0.0,90.0,100.8,70.734,120.292,0,0.4383,0.0108,64.685
2021-12-31,DE,4,12,0,0,-2.25,20.25,0.0,89.5,101.8,67.15,105.483,0,0.4852,0.0106,68.556
2022-01-01,DE,5,1,1,1,-3.31,21.31,0.0,70.2,81.7,119.408,197.726,0,0.312,0.0075,68.674
2022-01-02,DE,6,1,1,0,-0.02,18.02,0.0,69.8,80.1,129.921,157.512,0,0.4701,0.0161,111.488
2022-01-03,DE,0,1,0,0,-6.03,24.03,0.0,89.6,102.7,177.298,220.064,0,0.4613,0.0135,113.354
2022-01-04,DE,1,1,0,0,-6.46,24.46,0.0,89.1,102.3,183.101,222.624,0,0.4354,0.0106,116.629
2022-01-05,DE,2,1,0,0,-0.45,18.45,0.0,88.5,102.3,217.278,687.657,0,0.4086,0.0116,121.235
2022-01-06,DE,3,1,0,0,0.16,17.84,0.0,89.1,102.3,182.761,237.14,0,0.382,0.0174,124.504
2022-01-07,DE,4,1,0,0,-3.17,21.17,0.0,89.8,103.8,216.1,708.129,0,0.342,0.0102,127.555
2022-01-08,DE,5,1,1,0,-0.04,18.04,0.0,69.4,79.1,139.306,165.216,0,0.3886,0.0109,126.416
2022-01-09,DE,6,1,1,0,-3.09,21.09,0.0,69.7,79.2,148.82,219.893,0,0.3669,0.0204,129.048
2022-01-10,DE,0,1,0,0,-2.45,20.45,0.0,88.5,103.3,193.1,216.142,0,0.3871,0.0185,132.401
2022-01-11,DE,1,1,0,0,-2.79,20.79,0.0,89.3,103.3,185.823,227.707,0,0.4523,0.0145,132.787
2022-01-12,DE,2,1,0,0,-1.79,19.79,0.0,88.5,99.2,199.003,241.298,0,0.3783,0.0199,137.617
2022-01-13,DE,3,1,0,0,-2.83,20.83,0.0,88.5,101.5,207.79,248.3,0,0.3751,0.0239,143.501
2022-01-14,DE,4,1,0,0,2.54,15.46,0.0,88.5,100.8,190.239,248.276,0,0.4932,0.0203,143.521
2022-01-15,DE,5,1,1,0,-1.52,19.52,0.0,69.4,80.3,159.863,252.437,0,0.3876,0.0153,145.591
2022-01-16,DE,6,1,1,0,-2.46,20.46,0.0,68.8,79.8,163.729,243.958,0,0.2654,0.0232,146.161
2022-01-17,DE,0,1,0,0,-2.78,20.78,0.0,87.7,101.1,196.196,235.716,0,0.47,0.0197,146.302
2022-01-18,DE,1,1,0,0,-1.15,19.15,0.0,87.9,102.9,195.434,247.568,0,0.4361,0.0229,149.551
2022-01-19,DE,2,1,0,0,-5.16,23.16,0.0,87.7,103.2,203.037,232.617,0,0.4286,0.0262,147.252
2022-01-20,DE,3,1,0,0,2.57,15.43,0.0,87.8,100.6,245.167,710.801,0,0.3523,0.0186,150.218
2022-01-21,DE,4,1,0,0,-4.85,22.85,0.0,87.8,100.0,240.813,766.632,0,0.2525,0.0191,155.833
2022-01-22,DE,5,1,1,0,4.94,13.06,0.0,67.8,78.4,161.058,197.448,0,0.3346,0.0317,156.725
2022-01-23,DE,6,1,1,0,2.42,15.58,0.0,67.8,80.9,160.98,192.91,0,0.3765,0.0206,158.845
2022-01-24,DE,0,1,0,0,-0.15,18.15,0.0,87.3,101.5,223.44,690.468,0,0.3485,0.0302,154.917
2022-01-25,DE,1,1,0,0,0.55,17.45,0.0,86.7,101.7,195.392,255.968,0,0.4708,0.0257,155.759
2022-01-26,DE,2,1,0,0,-4.16,22.16,0.0,86.6,101.1,181.587,244.382,0,0.537,0.0429,157.881
2022-01-27,DE,3,1,0,0,-5.9,23.9,0.0,86.4,99.3,189.963,256.534,0,0.4386,0.0323,156.933
2022-01-28,DE,4,1,0,0,-0.87,18.87,0.0,85.4,98.4,186.114,231.697,0,0.4193,0.0342,164.933
2022-01-29,DE,5,1,1,0,-3.5,21.5,0.0,67.1,77.0,158.232,239.738,0,0.4198,0.0379,161.503
2022-01-30,DE,6,1,1,0,4.24,13.76,0.0,66.5,76.3,150.169,179.902,0,0.5326,0.0405,163.052
2022-01-31,DE,0,1,0,0,1.49,16.51,0.0,85.8,97.9,198.309,250.893,0,0.3968,0.049,173.687
2022-02-01,DE,1,2,0,0,-5.13,23.13,0.0,85.9,98.4,208.581,253.929,0,0.2876,0.0421,169.469
2022-02-02,DE,2,2,0,0,3.01,14.99,0.0,84.6,100.0,192.236,260.618,0,0.3886,0.0485,169.233
2022-02-03,DE,3,2,0,0,0.14,17.86,0.0,84.7,98.3,199.256,273.985,0,0.3688,0.0374,174.299
2022-02-04,DE,4,2,0,0,-4.46,22.46,0.0,84.6,98.4,190.043,262.281,0,0.399,0.042,178.406
2022-02-05,DE,5,2,1,0,-6.27,24.27,0.0,65.3,74.6,163.829,186.69,0,0.407,0.0576,183.769
2022-02-06,DE,6,2,1,0,-3.85,21.85,0.0,65.4,73.1,156.575,179.782,0,0.3298,0.052,183.719
2022-02-07,DE,0,2,0,0,-0.8,18.8,0.0,83.5,95.3,214.129,278.791,0,0.334,0.0484,186.956
2022-02-08,DE,1,2,0,0,-2.97,20.97,0.0,82.9,95.0,202.873,257.217,0,0.3754,0.0501,188.201
2022-02-09,DE,2,2,0,0,0.08,17.92,0.0,83.2,96.1,214.519,258.339,0,0.3302,0.0554,198.613
2022-02-10,DE,3,2,0,0,1.44,16.56,0.0,83.0,98.6,216.987,291.283,0,0.3191,0.0569,195.014
2022-02-11,DE,4,2,0,0,-1.81,19.81,0.0,81.9,93.0,192.953,260.714,0,0.4129,0.0555,202.837
2022-02-12,DE,5,2,1,0,-6.42,24.42,0.0,63.9,72.9,164.656,198.851,0,0.34,0.0619,195.54
2022-02-13,DE,6,2,1,0,3.28,14.72,0.0,63.6,74.5,174.952,249.854,0,0.4033,0.0536,195.219
2022-02-14,DE,0,2,0,0,5.27,12.73,0.0,81.2,92.8,205.599,260.198,0,0.3254,0.0579,193.27
2022-02-15,DE,1,2,0,0,-0.53,18.53,0.0,81.2,94.6,200.249,263.26,0,0.3619,0.0618,199.869
2022-02-16,DE,2,2,0,0,3.58,14.42,0.0,80.8,94.7,204.052,276.731,0,0.3655,0.0654,200.652
2022-02-17,DE,3,2,0,0,0.27,17.73,0.0,80.4,93.0,197.22,268.394,0,0.4508,0.0681,209.429
2022-02-18,DE,4,2,0,0,2.79,15.21,0.0,79.6,91.3,205.956,284.949,0,0.4329,0.0631,225.29
2022-02-19,DE,5,2,1,0,2.58,15.42,0.0,62.4,73.6,184.939,221.009,0,0.3586,0.068,226.071
2022-02-20,DE,6,2,1,0,1.96,16.04,0.0,61.7,73.7,180.335,199.349,0,0.3489,0.0811,225.689
2022-02-21,DE,0,2,0,0,2.41,15.59,0.0,78.8,91.5,203.938,292.14,0,0.4657,0.0756,233.459
2022-02-22,DE,1,2,0,0,-4.42,22.42,0.0,78.8,89.9,207.331,290.508,0,0.4156,0.0699,230.084
2022-02-23,DE,2,2,0,0,-1.55,19.55,0.0,78.1,90.6,207.675,303.371,0,0.3599,0.0746,229.998
2022-02-24,DE,3,2,0,0,4.14,13.86,0.0,77.9,90.2,216.591,300.97,0,0.3379,0.0807,235.71
2022-02-25,DE,4,2,0,0,-0.37,18.37,0.0,77.5,88.5,201.198,262.392,0,0.3645,0.0794,227.152
2022-02-26,DE,5,2,1,0,1.28,16.72,0.0,60.1,68.9,204.883,256.285,0,0.4339,0.0832,233.251
2022-02-27,DE,6,2,1,0,1.29,16.71,0.0,59.8,67.9,198.092,253.081,0,0.4294,0.089,240.392
2022-02-28,DE,0,2,0,0,-4.09,22.09,0.0,76.3,87.9,197.789,280.293,0,0.391,0.0801,233.269
2022-03-01,DE,1,3,0,0,3.66,14.34,0.0,76.4,89.8,1230.275,1738.132,0,0.4445,0.0858,350.0
2022-03-02,DE,2,3,0,0,2.05,15.95,0.0,76.4,87.0,1257.555,1718.97,0,0.3711,0.0921,350.0
2022-03-03,DE,3,3,0,0,2.15,15.85,0.0,75.2,85.8,1222.718,1602.942,0,0.4355,0.1031,344.655
2022-03-04,DE,4,3,0,0,3.41,14.59,0.0,75.1,85.5,1221.906,1675.962,0,0.4219,0.0973,349.275
